surrogate,max info loss,Method,Run,n,f,n_clusters,algorithm,n_components,gini,p value
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.2,0.7
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.2,0.75
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.2,0.8
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.2,0.85
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.2,0.9
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.25,0.7
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.25,0.75
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.25,0.8
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.25,0.85
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.25,0.9
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1-4,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2-2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2-3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2-5,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2-6,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM3-3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1-5,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1-6,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1-7,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-1,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-4,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-7,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-8,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-10,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
mde-OM3-11,0.35,SPH+CPI,1,500,100,,,,0.3,0.7
hde-OM1-2,0.35,SPH+CPI,1,500,100,,,,0.3,0.75
hde-OM1,0.35,SPH+CPI,1,500,100,,,,0.3,0.75
hde-OM1-3,0.35,SPH+CPI,1,500,100,,,,0.3,0.75
