#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,max info loss,Method,Run,n,f,n_clusters,algorithm,n_components,gini,p value
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.15,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.2,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.25,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.3,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.35,SPH+CPI,1,10000,100,,,,0.4,0.9
132.25925925925927,0.04942342407841483,100.0,4.907407407407407,0.1739544620098839,0,25,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.2,0.7
132.25925925925927,0.04951106066453591,100.0,4.907407407407407,0.1694039159699976,0,25,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.2,0.75
132.25925925925927,0.04950927095223842,100.0,4.907407407407407,0.1686778509761357,0,25,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.2,0.8
132.25925925925927,0.049553413483036955,100.0,4.907407407407407,0.16659218893911837,0,25,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.2,0.85
132.25925925925927,0.049588124585271516,100.0,4.907407407407407,0.1417934900850969,0,25,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.2,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.25,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.25,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.25,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.25,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.25,0.9
137.34615384615384,0.04944342345480008,100.0,5.096153846153846,0.1799231315645105,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.3,0.7
137.34615384615384,0.049534430678848884,100.0,5.096153846153846,0.17519756452309015,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.3,0.75
137.34615384615384,0.04953257213146304,100.0,5.096153846153846,0.17444357395254123,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.3,0.8
137.34615384615384,0.04956034007745749,100.0,5.096153846153846,0.175813750212571,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.3,0.85
137.34615384615384,0.049637144075343545,100.0,5.096153846153846,0.1512949752324995,0,23,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.3,0.9
155.2608695652174,0.04938069678058428,100.0,5.760869565217392,0.20621862669214064,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.35,0.7
155.2608695652174,0.04947706893676197,100.0,5.760869565217392,0.20032745167210328,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.35,0.75
155.2608695652174,0.049459302688199584,100.0,5.760869565217392,0.19955690345277888,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.35,0.8
155.2608695652174,0.04946125810193891,100.0,5.760869565217392,0.20208610013373174,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.35,0.85
155.2608695652174,0.04957453576560107,100.0,5.760869565217392,0.1821721678502899,0,17,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.35,0.9
174.1951219512195,0.04964175884265775,100.0,6.463414634146342,0.2513646349176668,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.4,0.7
174.1951219512195,0.04969707397555661,100.0,6.463414634146342,0.24882813012682867,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.4,0.75
174.1951219512195,0.04967714111131588,100.0,6.463414634146342,0.2479636126124647,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.4,0.8
174.1951219512195,0.04967933499014537,100.0,6.463414634146342,0.2508012479130459,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.4,0.85
174.1951219512195,0.04980642700303462,100.0,6.463414634146342,0.22845878730235508,0,12,0.0,0.0,0.0,0.4,SPH+CPI,1,10000,100,,,,0.4,0.9
3571.0,0.2397689903024416,100.0,42.0,0.31987649907189974,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.2,0.7
3571.0,0.23979541011616834,100.0,42.0,0.32215385798145346,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.2,0.75
3571.0,0.23977629445867069,100.0,42.0,0.31991436211900004,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.2,0.8
3571.0,0.23977897894110028,100.0,42.0,0.31406241258735085,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.2,0.85
3571.0,0.23979812743413742,100.0,42.0,0.3171675035480731,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.2,0.9
3571.0,0.2397689903024416,100.0,42.0,0.31987649907189974,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.25,0.7
3571.0,0.23979541011616834,100.0,42.0,0.32215385798145346,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.25,0.75
3571.0,0.23977629445867069,100.0,42.0,0.31991436211900004,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.25,0.8
3571.0,0.23977897894110028,100.0,42.0,0.31406241258735085,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.25,0.85
3571.0,0.23979812743413742,100.0,42.0,0.3171675035480731,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.25,0.9
3571.0,0.2397689903024416,100.0,42.0,0.31987649907189974,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.3,0.7
3571.0,0.23979541011616834,100.0,42.0,0.32215385798145346,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.3,0.75
3571.0,0.23977629445867069,100.0,42.0,0.31991436211900004,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.3,0.8
3571.0,0.23977897894110028,100.0,42.0,0.31406241258735085,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.3,0.85
3571.0,0.23979812743413742,100.0,42.0,0.3171675035480731,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.3,0.9
3571.0,0.2397689903024416,100.0,42.0,0.31987649907189974,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.35,0.7
3571.0,0.23979541011616834,100.0,42.0,0.32215385798145346,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.35,0.75
3571.0,0.23977629445867069,100.0,42.0,0.31991436211900004,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.35,0.8
3571.0,0.23977897894110028,100.0,42.0,0.31406241258735085,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.35,0.85
3571.0,0.23979812743413742,100.0,42.0,0.3171675035480731,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.35,0.9
3571.0,0.2397689903024416,100.0,42.0,0.31987649907189974,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.4,0.7
3571.0,0.23979541011616834,100.0,42.0,0.32215385798145346,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.4,0.75
3571.0,0.23977629445867069,100.0,42.0,0.31991436211900004,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.4,0.8
3571.0,0.23977897894110028,100.0,42.0,0.31406241258735085,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.4,0.85
3571.0,0.23979812743413742,100.0,42.0,0.3171675035480731,0,29,0.0,0.0,0.0,,CPI,1,10000,100,,,,0.4,0.9
